scope,model_year,target_year,metric,n_episodes,n_clusters,point_estimate,bootstrap_center,bootstrap_std,ci_low_90,ci_high_90,significant_90,ci_low_95,ci_high_95,significant_95,ci_low_99,ci_high_99,significant_99,a_mean,b_mean,a_std,b_std,a_reward,b_reward,a_tc,b_tc,a_cvar,b_cvar,a_downside_second_moment,b_downside_second_moment,a_variance,b_variance,a_antonov,b_antonov
pair,2015,2016,tc,117,11,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,-0.1104462460978619,-0.1630884450143358,0.3803674707360384,0.3824986059810529,-8.39042191498277,-9.147276035622504,0.0,0.0,-0.6619284579241497,-0.7545874105553446,0.0787877184603205,0.1140939412161271,0.144679412794131,0.1463051835774487,0.0024476258203064,0.0025298597523563
pair,2015,2016,rew,117,11,0.7568541206397283,0.7756814621307723,0.4211217149424983,0.0263948924193879,1.4017230062310648,True,-0.1499948899931474,1.496454826702368,False,-0.4845797588906164,1.7325445074647017,False,-0.1104462460978619,-0.1630884450143358,0.3803674707360384,0.3824986059810529,-8.39042191498277,-9.147276035622504,0.0,0.0,-0.6619284579241497,-0.7545874105553446,0.0787877184603205,0.1140939412161271,0.144679412794131,0.1463051835774487,0.0024476258203064,0.0025298597523563
pair,2015,2016,cvar,117,11,0.0926589526311949,0.0945369462830025,0.1000143891989312,-0.0719492054829774,0.2617541894576948,False,-0.1138452790427956,0.3016458723334445,False,-0.1767027957609628,0.3917530643020459,False,-0.1104462460978619,-0.1630884450143358,0.3803674707360384,0.3824986059810529,-8.39042191498277,-9.147276035622504,0.0,0.0,-0.6619284579241497,-0.7545874105553446,0.0787877184603205,0.1140939412161271,0.144679412794131,0.1463051835774487,0.0024476258203064,0.0025298597523563
pair,2015,2016,log_down_var_ratio,117,11,-0.370265027196379,-0.3764822422594789,0.1723905048542669,-0.642904125587647,-0.0881616664769883,True,-0.7077657542202784,-0.0097527455676875,True,-0.8761538784366321,0.1603908349927232,False,-0.1104462460978619,-0.1630884450143358,0.3803674707360384,0.3824986059810529,-8.39042191498277,-9.147276035622504,0.0,0.0,-0.6619284579241497,-0.7545874105553446,0.0787877184603205,0.1140939412161271,0.144679412794131,0.1463051835774487,0.0024476258203064,0.0025298597523563
pair,2015,2016,log_var_ratio,117,11,-0.0111743901268166,-0.0613976441952617,0.2757110616376244,-0.6477352954818806,0.2355390103287973,False,-0.7755825159733573,0.288930884137033,False,-0.9969373308931194,0.4864395357640755,False,-0.1104462460978619,-0.1630884450143358,0.3803674707360384,0.3824986059810529,-8.39042191498277,-9.147276035622504,0.0,0.0,-0.6619284579241497,-0.7545874105553446,0.0787877184603205,0.1140939412161271,0.144679412794131,0.1463051835774487,0.0024476258203064,0.0025298597523563
pair,2015,2016,antonov,117,11,-8.223393204987829e-05,-7.979825144108346e-05,0.0001546376494643,-0.0003027220810772,0.0001962225709664,False,-0.000334978389917,0.0002647997795288,False,-0.0004045977800446,0.0004021380416792,False,-0.1104462460978619,-0.1630884450143358,0.3803674707360384,0.3824986059810529,-8.39042191498277,-9.147276035622504,0.0,0.0,-0.6619284579241497,-0.7545874105553446,0.0787877184603205,0.1140939412161271,0.144679412794131,0.1463051835774487,0.0024476258203064,0.0025298597523563
pair,2015,2017,mean,250,11,0.136368235577284,0.1377720473343635,0.0331941803699646,0.0849172355841603,0.193891425613949,True,0.0762460348770622,0.2034152465078952,True,0.0589748615576175,0.2295387990095899,True,-0.0905942753648927,-0.2269625109421768,0.2703737146364232,0.2068069465702147,-4.323835957212984,-5.208035661393396,0.0,0.0,-0.6660873921211036,-0.6606617669310584,0.0621302274690185,0.0930133302363941,0.073101945566298,0.0427691131496956,0.0017747443011012,0.001627906486994
pair,2015,2017,std,250,11,0.0635667680662085,0.0596730836598696,0.0255797329943422,0.0167012790365522,0.1012613113959274,True,0.0093877252333361,0.1083025689737447,True,-0.0045693786848272,0.1218869427350961,False,-0.0905942753648927,-0.2269625109421768,0.2703737146364232,0.2068069465702147,-4.323835957212984,-5.208035661393396,0.0,0.0,-0.6660873921211036,-0.6606617669310584,0.0621302274690185,0.0930133302363941,0.073101945566298,0.0427691131496956,0.0017747443011012,0.001627906486994
pair,2015,2017,tc,250,11,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,-0.0905942753648927,-0.2269625109421768,0.2703737146364232,0.2068069465702147,-4.323835957212984,-5.208035661393396,0.0,0.0,-0.6660873921211036,-0.6606617669310584,0.0621302274690185,0.0930133302363941,0.073101945566298,0.0427691131496956,0.0017747443011012,0.001627906486994
pair,2015,2017,rew,250,11,0.8841997041804123,0.8796362519574857,0.3401315252318007,0.2921442507071825,1.4054720053870962,True,0.1694447562745319,1.4867194805137935,True,-0.0840739698086889,1.6553521186901532,False,-0.0905942753648927,-0.2269625109421768,0.2703737146364232,0.2068069465702147,-4.323835957212984,-5.208035661393396,0.0,0.0,-0.6660873921211036,-0.6606617669310584,0.0621302274690185,0.0930133302363941,0.073101945566298,0.0427691131496956,0.0017747443011012,0.001627906486994
pair,2015,2017,cvar,250,11,-0.0054256251900451,0.0377815904082587,0.0650651193049355,-0.0349374363619424,0.1503177312045005,False,-0.0417341629130654,0.1597509406030866,False,-0.0550821902214157,0.1785980224657858,False,-0.0905942753648927,-0.2269625109421768,0.2703737146364232,0.2068069465702147,-4.323835957212984,-5.208035661393396,0.0,0.0,-0.6660873921211036,-0.6606617669310584,0.0621302274690185,0.0930133302363941,0.073101945566298,0.0427691131496956,0.0017747443011012,0.001627906486994
pair,2015,2017,log_down_var_ratio,250,11,-0.4035101935094835,-0.5023488998895012,0.3131431589624027,-1.0595268155791198,-0.0924744562111339,True,-1.154784386956865,-0.0496145655114144,True,-1.384328410152608,0.0106425546969985,False,-0.0905942753648927,-0.2269625109421768,0.2703737146364232,0.2068069465702147,-4.323835957212984,-5.208035661393396,0.0,0.0,-0.6660873921211036,-0.6606617669310584,0.0621302274690185,0.0930133302363941,0.073101945566298,0.0427691131496956,0.0017747443011012,0.001627906486994
pair,2015,2017,log_var_ratio,250,11,0.5360387948473728,0.5147643012094048,0.1863111622140991,0.1794616047471534,0.7913641357292457,True,0.1014181807248452,0.8310670999799312,True,-0.0470546988542413,0.925493623074617,False,-0.0905942753648927,-0.2269625109421768,0.2703737146364232,0.2068069465702147,-4.323835957212984,-5.208035661393396,0.0,0.0,-0.6660873921211036,-0.6606617669310584,0.0621302274690185,0.0930133302363941,0.073101945566298,0.0427691131496956,0.0017747443011012,0.001627906486994
pair,2015,2017,antonov,250,11,0.0001468378141071,0.0001554345455775,0.0001856710009108,-0.0001283918907075,0.0004814586313772,False,-0.0001791363987865,0.0005577319602579,False,-0.0002626494437208,0.0007138120137832,False,-0.0905942753648927,-0.2269625109421768,0.2703737146364232,0.2068069465702147,-4.323835957212984,-5.208035661393396,0.0,0.0,-0.6660873921211036,-0.6606617669310584,0.0621302274690185,0.0930133302363941,0.073101945566298,0.0427691131496956,0.0017747443011012,0.001627906486994
pair,2015,2018,mean,320,11,0.1171668756575938,0.1201741355737874,0.0424318531920068,0.0534694350563727,0.1933157238957131,True,0.0422683663998412,0.2087515645951582,True,0.0190536297328257,0.2440682422725591,True,0.3492095260835785,0.2320426504259846,0.7778300853502862,0.6963799938617824,-9.000046341670584,-9.18750154104328,0.0,0.0,-0.596142005803686,-0.7646736874742288,0.0376383315471014,0.0586018392721508,0.6050196416760335,0.4849450958509361,0.0038668347063139,0.0035516820258092
pair,2015,2018,std,320,11,0.0814500914885038,0.0767453344496762,0.0442956867196935,0.0011804089222948,0.1475390127164144,True,-0.0112010621471577,0.1589224595989007,False,-0.0323373773346647,0.1833351520109165,False,0.3492095260835785,0.2320426504259846,0.7778300853502862,0.6963799938617824,-9.000046341670584,-9.18750154104328,0.0,0.0,-0.596142005803686,-0.7646736874742288,0.0376383315471014,0.0586018392721508,0.6050196416760335,0.4849450958509361,0.0038668347063139,0.0035516820258092
pair,2015,2018,tc,320,11,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.3492095260835785,0.2320426504259846,0.7778300853502862,0.6963799938617824,-9.000046341670584,-9.18750154104328,0.0,0.0,-0.596142005803686,-0.7646736874742288,0.0376383315471014,0.0586018392721508,0.6050196416760335,0.4849450958509361,0.0038668347063139,0.0035516820258092
pair,2015,2018,rew,320,11,0.1874551993726946,0.2166868373203641,0.503787126991932,-0.5867927365045553,1.0709899180357896,False,-0.7168659753029593,1.2355994231418723,False,-1.0079557443693594,1.568285384139801,False,0.3492095260835785,0.2320426504259846,0.7778300853502862,0.6963799938617824,-9.000046341670584,-9.18750154104328,0.0,0.0,-0.596142005803686,-0.7646736874742288,0.0376383315471014,0.0586018392721508,0.6050196416760335,0.4849450958509361,0.0038668347063139,0.0035516820258092
pair,2015,2018,cvar,320,11,0.1685316816705427,0.1138881741891909,0.084061857021475,-0.0254958778706721,0.215796778489815,False,-0.0413475648491384,0.2259166400822914,False,-0.0739219649492896,0.24755121676979,False,0.3492095260835785,0.2320426504259846,0.7778300853502862,0.6963799938617824,-9.000046341670584,-9.18750154104328,0.0,0.0,-0.596142005803686,-0.7646736874742288,0.0376383315471014,0.0586018392721508,0.6050196416760335,0.4849450958509361,0.0038668347063139,0.0035516820258092
pair,2015,2018,log_down_var_ratio,320,11,-0.4427430958438084,-0.3961293704375579,0.213115409225844,-0.67517033570745,0.0274275516107102,False,-0.7227087756114315,0.1151996831888383,False,-0.8388056789895135,0.2775738434902522,False,0.3492095260835785,0.2320426504259846,0.7778300853502862,0.6963799938617824,-9.000046341670584,-9.18750154104328,0.0,0.0,-0.596142005803686,-0.7646736874742288,0.0376383315471014,0.0586018392721508,0.6050196416760335,0.4849450958509361,0.0038668347063139,0.0035516820258092
pair,2015,2018,log_var_ratio,320,11,0.2212252429857482,0.2050601791293581,0.1045846002498842,0.0041104901454448,0.3501479211740131,True,-0.0446392759854882,0.3716276471300757,False,-0.1353598703534207,0.4138160425251405,False,0.3492095260835785,0.2320426504259846,0.7778300853502862,0.6963799938617824,-9.000046341670584,-9.18750154104328,0.0,0.0,-0.596142005803686,-0.7646736874742288,0.0376383315471014,0.0586018392721508,0.6050196416760335,0.4849450958509361,0.0038668347063139,0.0035516820258092
pair,2015,2018,antonov,320,11,0.0003151526805047,0.0003189743581681,0.0002079040936229,-1.5409361465032498e-05,0.0006715661012197,False,-7.632765159080238e-05,0.0007420066572883,False,-0.0002069633065181,0.0008994541112172,False,0.3492095260835785,0.2320426504259846,0.7778300853502862,0.6963799938617824,-9.000046341670584,-9.18750154104328,0.0,0.0,-0.596142005803686,-0.7646736874742288,0.0376383315471014,0.0586018392721508,0.6050196416760335,0.4849450958509361,0.0038668347063139,0.0035516820258092
pair,2015,2019,mean,319,11,0.1092483653005109,0.1083259297109361,0.0531555049736368,0.0237600821537624,0.1981646718559843,True,0.007790003830081,0.2174715030187537,True,-0.0207518015331944,0.2512404610237992,False,-0.0919998779715011,-0.201248243272012,0.3284802612900799,0.3389058686716161,-8.812168482007785,-9.371983516517457,0.0,0.0,-0.7010875712085824,-0.7828815100516536,0.0783463840438732,0.123440011131958,0.1078992820571992,0.1148571878200627,0.0020197568804232,0.002218054420566
pair,2015,2019,std,319,11,-0.0104256073815361,0.0014580793822791,0.0500441841055545,-0.0787334479056763,0.0822594894543167,False,-0.0912085886926892,0.0936044712893251,False,-0.1124075997959526,0.1122946313981665,False,-0.0919998779715011,-0.201248243272012,0.3284802612900799,0.3389058686716161,-8.812168482007785,-9.371983516517457,0.0,0.0,-0.7010875712085824,-0.7828815100516536,0.0783463840438732,0.123440011131958,0.1078992820571992,0.1148571878200627,0.0020197568804232,0.002218054420566
pair,2015,2019,tc,319,11,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,-0.0919998779715011,-0.201248243272012,0.3284802612900799,0.3389058686716161,-8.812168482007785,-9.371983516517457,0.0,0.0,-0.7010875712085824,-0.7828815100516536,0.0783463840438732,0.123440011131958,0.1078992820571992,0.1148571878200627,0.0020197568804232,0.002218054420566
pair,2015,2019,rew,319,11,0.5598150345096706,0.5620357468119047,0.6775589116903857,-0.5119259175488386,1.7212989744847789,False,-0.685008655409099,1.958086140895991,False,-0.9976093483438015,2.3845983235746835,False,-0.0919998779715011,-0.201248243272012,0.3284802612900799,0.3389058686716161,-8.812168482007785,-9.371983516517457,0.0,0.0,-0.7010875712085824,-0.7828815100516536,0.0783463840438732,0.123440011131958,0.1078992820571992,0.1148571878200627,0.0020197568804232,0.002218054420566
pair,2015,2019,cvar,319,11,0.0817939388430711,0.0763450787489514,0.0933268710601418,-0.0740150192751536,0.2308047457343936,False,-0.0966394292389017,0.2493427012014921,False,-0.1359486020762813,0.2820033764528742,False,-0.0919998779715011,-0.201248243272012,0.3284802612900799,0.3389058686716161,-8.812168482007785,-9.371983516517457,0.0,0.0,-0.7010875712085824,-0.7828815100516536,0.0783463840438732,0.123440011131958,0.1078992820571992,0.1148571878200627,0.0020197568804232,0.002218054420566
pair,2015,2019,log_down_var_ratio,319,11,-0.4546154818216143,-0.4381555355496388,0.2384338368142153,-0.8380331042610215,-0.0503027691527974,True,-0.91250514223059,0.0223896432554954,False,-1.0484539404905937,0.1506453717988767,False,-0.0919998779715011,-0.201248243272012,0.3284802612900799,0.3389058686716161,-8.812168482007785,-9.371983516517457,0.0,0.0,-0.7010875712085824,-0.7828815100516536,0.0783463840438732,0.123440011131958,0.1078992820571992,0.1148571878200627,0.0020197568804232,0.002218054420566
pair,2015,2019,log_var_ratio,319,11,-0.0624912931292642,0.0483647446684419,0.3271674649273035,-0.4138221264015158,0.6165430414502018,False,-0.4733451074369929,0.7127615997212045,False,-0.5721444245831323,0.8735684666796664,False,-0.0919998779715011,-0.201248243272012,0.3284802612900799,0.3389058686716161,-8.812168482007785,-9.371983516517457,0.0,0.0,-0.7010875712085824,-0.7828815100516536,0.0783463840438732,0.123440011131958,0.1078992820571992,0.1148571878200627,0.0020197568804232,0.002218054420566
pair,2015,2019,antonov,319,11,-0.0001982975401428,-0.0001995587774673,0.0002035592621527,-0.0005483644816069,0.0001165960856007,False,-0.000627200381677,0.0001699872502037,False,-0.0007813249003359,0.0002645764539199,False,-0.0919998779715011,-0.201248243272012,0.3284802612900799,0.3389058686716161,-8.812168482007785,-9.371983516517457,0.0,0.0,-0.7010875712085824,-0.7828815100516536,0.0783463840438732,0.123440011131958,0.1078992820571992,0.1148571878200627,0.0020197568804232,0.002218054420566
pair,2015,2020,mean,518,11,0.2616051038409498,0.2550413975409726,0.2083786599815996,-0.0695766383384365,0.6114331350103737,False,-0.1318866997364484,0.6935047383791657,False,-0.2590996206711438,0.8573768394259911,False,0.4909623101036977,0.2293572062627477,1.3204283693845495,1.3171173803200091,-25.92284726875724,-21.06302278443209,0.0,0.0,-1.2945647675174003,-1.1377014695505183,0.1803324069887778,0.2260158232523552,1.7435310786755402,1.7347981935410437,0.0069666135926745,0.0066571308432422
pair,2015,2020,std,518,11,0.0033109890645404,0.0315943179249679,0.1855689856554709,-0.2368384843667675,0.366910846978353,False,-0.274023491835964,0.4531466164711085,False,-0.3400464594921464,0.6009872068213004,False,0.4909623101036977,0.2293572062627477,1.3204283693845495,1.3171173803200091,-25.92284726875724,-21.06302278443209,0.0,0.0,-1.2945647675174003,-1.1377014695505183,0.1803324069887778,0.2260158232523552,1.7435310786755402,1.7347981935410437,0.0069666135926745,0.0066571308432422
pair,2015,2020,tc,518,11,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.4909623101036977,0.2293572062627477,1.3204283693845495,1.3171173803200091,-25.92284726875724,-21.06302278443209,0.0,0.0,-1.2945647675174003,-1.1377014695505183,0.1803324069887778,0.2260158232523552,1.7435310786755402,1.7347981935410437,0.0069666135926745,0.0066571308432422
pair,2015,2020,rew,518,11,-4.859824484325151,-4.957572711914702,1.9244169861966456,-8.412800984023328,-2.1384046592142214,True,-9.230598078380943,-1.7303512865066228,True,-11.047920551565278,-0.9960021578250576,True,0.4909623101036977,0.2293572062627477,1.3204283693845495,1.3171173803200091,-25.92284726875724,-21.06302278443209,0.0,0.0,-1.2945647675174003,-1.1377014695505183,0.1803324069887778,0.2260158232523552,1.7435310786755402,1.7347981935410437,0.0069666135926745,0.0066571308432422
pair,2015,2020,cvar,518,11,-0.156863297966882,-0.1592526703684487,0.1096898302324362,-0.321983265208809,0.0315874216481568,False,-0.3502496451104741,0.0785175029762421,False,-0.4187832383728154,0.1958090668559666,False,0.4909623101036977,0.2293572062627477,1.3204283693845495,1.3171173803200091,-25.92284726875724,-21.06302278443209,0.0,0.0,-1.2945647675174003,-1.1377014695505183,0.1803324069887778,0.2260158232523552,1.7435310786755402,1.7347981935410437,0.0069666135926745,0.0066571308432422
pair,2015,2020,log_down_var_ratio,518,11,-0.2258031578931311,-0.2248525895471979,0.2707742010162521,-0.6671983913141195,0.1909552896148601,False,-0.7872495657301332,0.2918421158627944,False,-1.061273444383914,0.6091305329508225,False,0.4909623101036977,0.2293572062627477,1.3204283693845495,1.3171173803200091,-25.92284726875724,-21.06302278443209,0.0,0.0,-1.2945647675174003,-1.1377014695505183,0.1803324069887778,0.2260158232523552,1.7435310786755402,1.7347981935410437,0.0069666135926745,0.0066571308432422
pair,2015,2020,log_var_ratio,518,11,0.0050213207549067,0.0993214485787308,0.3739743738274425,-0.3367860722409302,0.9222806882200584,False,-0.386936270079225,1.140722130276944,False,-0.4604654021474056,1.535565253678781,False,0.4909623101036977,0.2293572062627477,1.3204283693845495,1.3171173803200091,-25.92284726875724,-21.06302278443209,0.0,0.0,-1.2945647675174003,-1.1377014695505183,0.1803324069887778,0.2260158232523552,1.7435310786755402,1.7347981935410437,0.0069666135926745,0.0066571308432422
pair,2015,2020,antonov,518,11,0.0003094827494323,0.0002886998409622,0.0005273892872947,-0.0006031771932684,0.0011239464490403,False,-0.0007840806047583,0.0012673928242498,False,-0.0012084229048714,0.0015492034111876,False,0.4909623101036977,0.2293572062627477,1.3204283693845495,1.3171173803200091,-25.92284726875724,-21.06302278443209,0.0,0.0,-1.2945647675174003,-1.1377014695505183,0.1803324069887778,0.2260158232523552,1.7435310786755402,1.7347981935410437,0.0069666135926745,0.0066571308432422
pair,2015,2021,mean,597,11,0.0591978039451023,0.0597250485760187,0.025551858931691,0.0223325853894985,0.1054499505462409,True,0.0169901480661054,0.1162139758069706,True,0.0083428695471117,0.1374585448515371,True,-0.125884583890898,-0.1850823878360003,0.3732651901750559,0.28965579408666,-10.17878513432856,-8.444719120927054,0.0,0.0,-0.9567386405903792,-0.8325818698029698,0.1109178870664233,0.1040534121691049,0.1393269021964206,0.0839004790479736,0.002382728938881,0.0020947200758762
pair,2015,2021,std,597,11,0.0836093960883958,0.084388512385368,0.0267195644528646,0.0412019617726713,0.128474991489153,True,0.0336297092694522,0.1379136116008209,True,0.0190398544098143,0.1556882972690796,True,-0.125884583890898,-0.1850823878360003,0.3732651901750559,0.28965579408666,-10.17878513432856,-8.444719120927054,0.0,0.0,-0.9567386405903792,-0.8325818698029698,0.1109178870664233,0.1040534121691049,0.1393269021964206,0.0839004790479736,0.002382728938881,0.0020947200758762
pair,2015,2021,tc,597,11,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,-0.125884583890898,-0.1850823878360003,0.3732651901750559,0.28965579408666,-10.17878513432856,-8.444719120927054,0.0,0.0,-0.9567386405903792,-0.8325818698029698,0.1109178870664233,0.1040534121691049,0.1393269021964206,0.0839004790479736,0.002382728938881,0.0020947200758762
pair,2015,2021,rew,597,11,-1.7340660134015042,-1.7316212147282917,0.4267639964505846,-2.4547148081034087,-1.049566472803945,True,-2.6097319932437704,-0.9312938215011348,True,-2.8987445798908658,-0.7347857576170713,True,-0.125884583890898,-0.1850823878360003,0.3732651901750559,0.28965579408666,-10.17878513432856,-8.444719120927054,0.0,0.0,-0.9567386405903792,-0.8325818698029698,0.1109178870664233,0.1040534121691049,0.1393269021964206,0.0839004790479736,0.002382728938881,0.0020947200758762
pair,2015,2021,cvar,597,11,-0.1241567707874093,-0.1174264844733321,0.0770298817019039,-0.2587161610230636,-0.0089671257018218,True,-0.2940132204150553,0.005590959639706,False,-0.36167697262458,0.0349242640818759,False,-0.125884583890898,-0.1850823878360003,0.3732651901750559,0.28965579408666,-10.17878513432856,-8.444719120927054,0.0,0.0,-0.9567386405903792,-0.8325818698029698,0.1109178870664233,0.1040534121691049,0.1393269021964206,0.0839004790479736,0.002382728938881,0.0020947200758762
pair,2015,2021,log_down_var_ratio,597,11,0.0638858255452504,0.0685344291620775,0.128071445288258,-0.1197123195465883,0.2905015198104101,False,-0.1537677292759839,0.3498680915758975,False,-0.2297139673902442,0.5086869951052249,False,-0.125884583890898,-0.1850823878360003,0.3732651901750559,0.28965579408666,-10.17878513432856,-8.444719120927054,0.0,0.0,-0.9567386405903792,-0.8325818698029698,0.1109178870664233,0.1040534121691049,0.1393269021964206,0.0839004790479736,0.002382728938881,0.0020947200758762
pair,2015,2021,log_var_ratio,597,11,0.5071916631001366,0.5233989985865356,0.1526525237788773,0.2793488049198179,0.779049619578192,True,0.2323380469407699,0.8383478358480023,True,0.1376484478849018,0.962159770303808,True,-0.125884583890898,-0.1850823878360003,0.3732651901750559,0.28965579408666,-10.17878513432856,-8.444719120927054,0.0,0.0,-0.9567386405903792,-0.8325818698029698,0.1109178870664233,0.1040534121691049,0.1393269021964206,0.0839004790479736,0.002382728938881,0.0020947200758762
pair,2015,2021,antonov,597,11,0.0002880088630048,0.0002874182985112,8.981122652136698e-05,0.0001397244335663,0.0004352965881301,True,0.0001119616047449,0.0004603128598229,True,6.230190351486373e-05,0.0005107388925137,True,-0.125884583890898,-0.1850823878360003,0.3732651901750559,0.28965579408666,-10.17878513432856,-8.444719120927054,0.0,0.0,-0.9567386405903792,-0.8325818698029698,0.1109178870664233,0.1040534121691049,0.1393269021964206,0.0839004790479736,0.002382728938881,0.0020947200758762
pair,2015,2022,mean,759,12,0.1029074133305842,0.1028365919116246,0.0309183071897429,0.0543255158065797,0.1562781199972258,True,0.0459358364176396,0.1668325987947357,True,0.0320579025638627,0.1852538250060204,True,-0.0069956855225027,-0.109903098853087,0.4353115524870032,0.3425626097111177,-15.21986746627704,-11.31127605001622,0.0,0.0,-0.8271060647802472,-0.8181887460372262,0.0838100166203609,0.0978400768242625,0.1894961477286449,0.1173491415720915,0.0030607684668051,0.0024111244896134
